year;geo_code;country;nace_r2_code;sector_nace_r2;na_item_code;unit_code;gva_million_eur;data_flag;source_id;dataset_id;source;price_basis;unit_label
2022;PT;Portugal;L;Real estate activities;B1G;CP_MEUR;25585.5;;F012;D115;Eurostat — Gross value added and income by detailed industry (nama_10_a64);current_prices;Million euro, current prices
2022;PT;Portugal;M;Professional, scientific and technical activities;B1G;CP_MEUR;10628.5;;F012;D115;Eurostat — Gross value added and income by detailed industry (nama_10_a64);current_prices;Million euro, current prices
2022;PT;Portugal;N;Administrative and support service activities;B1G;CP_MEUR;9469.2;;F012;D115;Eurostat — Gross value added and income by detailed industry (nama_10_a64);current_prices;Million euro, current prices
2022;PT;Portugal;O;"Public administration and defence; compulsory social security";B1G;CP_MEUR;14102.6;;F012;D115;Eurostat — Gross value added and income by detailed industry (nama_10_a64);current_prices;Million euro, current prices
2022;PT;Portugal;P;Education;B1G;CP_MEUR;11195.4;;F012;D115;Eurostat — Gross value added and income by detailed industry (nama_10_a64);current_prices;Million euro, current prices
2022;PT;Portugal;Q;Human health and social work activities;B1G;CP_MEUR;14398.2;;F012;D115;Eurostat — Gross value added and income by detailed industry (nama_10_a64);current_prices;Million euro, current prices
2022;PT;Portugal;R;Arts, entertainment and recreation;B1G;CP_MEUR;2147.8;;F012;D115;Eurostat — Gross value added and income by detailed industry (nama_10_a64);current_prices;Million euro, current prices
2022;PT;Portugal;S;Other service activities;B1G;CP_MEUR;2520.3;;F012;D115;Eurostat — Gross value added and income by detailed industry (nama_10_a64);current_prices;Million euro, current prices
2022;PT;Portugal;T;"Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use";B1G;CP_MEUR;1210.6;;F012;D115;Eurostat — Gross value added and income by detailed industry (nama_10_a64);current_prices;Million euro, current prices
2023;PT;Portugal;A;Agriculture, forestry and fishing;B1G;CP_MEUR;5778.0;;F012;D115;Eurostat — Gross value added and income by detailed industry (nama_10_a64);current_prices;Million euro, current prices
2023;PT;Portugal;B;Mining and quarrying;B1G;CP_MEUR;719.2;;F012;D115;Eurostat — Gross value added and income by detailed industry (nama_10_a64);current_prices;Million euro, current prices
2023;PT;Portugal;C;Manufacturing;B1G;CP_MEUR;32661.2;;F012;D115;Eurostat — Gross value added and income by detailed industry (nama_10_a64);current_prices;Million euro, current prices
2023;PT;Portugal;D;Electricity, gas, steam and air conditioning supply;B1G;CP_MEUR;3604.2;;F012;D115;Eurostat — Gross value added and income by detailed industry (nama_10_a64);current_prices;Million euro, current prices
2023;PT;Portugal;E;"Water supply; sewerage, waste management and remediation activities";B1G;CP_MEUR;2055.8;;F012;D115;Eurostat — Gross value added and income by detailed industry (nama_10_a64);current_prices;Million euro, current prices
2023;PT;Portugal;F;Construction;B1G;CP_MEUR;11547.6;;F012;D115;Eurostat — Gross value added and income by detailed industry (nama_10_a64);current_prices;Million euro, current prices
2023;PT;Portugal;G;"Wholesale and retail trade; repair of motor vehicles and motorcycles";B1G;CP_MEUR;28298.9;;F012;D115;Eurostat — Gross value added and income by detailed industry (nama_10_a64);current_prices;Million euro, current prices
2023;PT;Portugal;H;Transportation and storage;B1G;CP_MEUR;11645.7;;F012;D115;Eurostat — Gross value added and income by detailed industry (nama_10_a64);current_prices;Million euro, current prices
2023;PT;Portugal;I;Accommodation and food service activities;B1G;CP_MEUR;14861.4;;F012;D115;Eurostat — Gross value added and income by detailed industry (nama_10_a64);current_prices;Million euro, current prices
2023;PT;Portugal;J;Information and communication;B1G;CP_MEUR;11230.9;;F012;D115;Eurostat — Gross value added and income by detailed industry (nama_10_a64);current_prices;Million euro, current prices
